Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity,Translation_Predicted
38:51.6,39:07.6,"Od nich lepsza, dlatego możesz wejść na balkon, jesteś bezpieczna.","Better than them, so you can go out on the balcony, you are safe.",reassurance,happiness,mild,"From now on, you're safe with them, which is why you can't come in with them."
39:07.6,39:11.6,Beata podchodzi do testu wiedzy jak do kolejnego naukowego eksperymentu.,Beata approaches the knowledge test as if it were another scientific experiment.,curiosity,neutral,mild,The next item is that the experimental experimental experiment is starting to start a new relationship.
39:11.6,39:13.6,Konkretnie i precyzyjnie.,Specifically and precisely.,determination,neutral,neutral,"In fact, it is the subject of an unlawful and uncovered."
39:13.6,39:15.6,Czy to się sprawdzi?,Will it work?,uncertainty,fear,mild,Is that what you're doing?
39:15.6,39:16.6,"Beata, jesteś gotowa?","Beata, are you ready?",curiosity,neutral,neutral,"Beijing, you're ready to be ready, aren't you?"
39:16.6,39:18.6,"Tak, jak w jakimś supermarkecie.","Yes, like in some supermarket.",comparison,neutral,neutral,"Like some superhero, you're gonna miss some superhero."
39:18.6,39:28.6,"Potrzebuję coś, biorę, sięgam, wącham, nie zastanawiam się, co to jest, ponieważ z tymi produktami miałam do czynienia i są mi znane.","I need something, I take it, I reach for it, I smell it, I don't wonder what it is, because I have dealt with these products before and they are familiar to me.",familiarity,neutral,neutral,"I need a product because I've been wondering what it is, and I'm getting into the product, and I'm going to take it."
39:28.6,39:30.6,Karambola.,Karambola.,neutrality,neutral,neutral,I'm going to take a look at that.
39:30.6,39:35.6,"Tak, to jest karambola.","Yes, this is a carambola.",confirmation,neutral,neutral,"Yeah, well, it's a duck, and it's a duck."
39:35.6,39:46.6,"Jest to pitaya, bądź też pitahaya.","This is pitaya, or also pitahaya.",information,neutral,neutral,"It is also a drunken, and it is also a drink to be drink."
39:46.6,40:00.6,"Tak, masz rację, po polsku można go również nazwać smoczym owocem.","Yes, you are right, in Polish it can also be called dragon fruit.",agreement,neutral,neutral,"Yeah, well, you're right, you can call the dragon, and you're right, you're right?"
40:00.6,40:02.6,Czarnuszka.,Czarnuszka.,neutrality,neutral,neutral,The Black Death's a black man.
40:02.6,40:18.6,"Tak, to jest czarnuszka.","Yes, this is black cumin.",certainty,neutral,neutral,"Yeah, it's a nigga's son of a bitch."
40:18.6,40:19.6,Kardamon.,Cardamom.,neutrality,neutral,neutral,"Kenneth, I'm going to have to take a look at that."
40:19.6,40:24.6,"Tak, to jest kardamon.","Yes, this is cardamom.",certainty,neutral,neutral,"Yeah, well, it's a cardboarder, and it's like that."
40:24.6,40:25.6,Granat.,Grenade.,alarm,fear,moderate,It's been a year since the game started.
40:25.6,40:31.6,"Tak, to jest granat.","Yes, this is a grenade.",certainty,neutral,neutral,"Yeah, well, it's a massacre, and it's a grenade."
40:31.6,40:32.6,Jalapeno.,Jalapeno.,neutrality,neutral,neutral,I'm the one who's been teaching to the zoo.
40:32.6,40:36.6,Czy jesteś pewna?,Are you sure?,doubt,fear,mild,Are you sure that you're not sure of anything?
40:36.6,40:37.6,Jestem pewna.,I am sure.,confidence,happiness,mild,I'm sure that's why I'm not sure of you.
40:37.6,40:53.6,"Ja wiem, jak wygląda jalapeno. To jest taka krótka, czerwona, jak mały pomidorek papryczka.","I know what a jalapeno looks like. It's a short, red pepper, like a small tomato.",certainty,neutral,neutral,"It's a small red dress, and I know how it looks like a bee stinger."
40:53.6,40:54.6,"Wiesz, co tu mam?",Do you know what I have here?,curiosity,neutral,mild,"You know, you know what I got here, you know?"
40:54.6,40:55.6,Jalapeno.,Jalapeno.,neutrality,neutral,neutral,I'm the one who's been teaching to the zoo.
40:55.6,40:56.6,"Wiesz, co tu masz?",Do you know what you have here?,curiosity,neutral,mild,"You know, you know what I'm doing here, you know?"
40:56.6,40:57.6,Nie.,No.,rejection,anger,mild,"You know, I'm gonna have to take a look at that."
40:58.6,41:04.6,"Papryka jalapeno, papryka jalapeno zielona i czerwona. Prezent.","Jalapeno pepper, green and red jalapeno pepper. Gift.",curiosity,neutral,neutral,"Pursuant to the red carpet, and I'm the one who's wearing the red carpet, and I'm going to miss the red carpet."
41:04.6,41:09.6,Dziękuję. Kolejna nauka.,Thank you. Another lesson.,gratitude,happiness,mild,"Thank you, sir, for the next time, I teach you what to do."
41:09.6,41:16.6,"No i tak, że byłaś lepsza niż kolegów, znalazłaś pięć produktów, jest też bezpieczna, możesz iść na balkon.","And also, you were better than your colleagues, you found five products, it's also safe, you can go to the balcony.",pride,happiness,mild,"Oh, well, you're so safe, and you've found a few other products, and you can go somewhere else."
41:16.6,41:19.6,Dziękuję bardzo.,Thank you very much.,gratitude,happiness,mild,Thank you very much for coming in here.
41:19.6,41:24.6,"Dzisiaj jestem bardzo szczęśliwa, że jeszcze nie pora na mnie.",Today I am very happy that it is not my time yet.,relief,happiness,intense,Today I'm very happy to have a little time with me.
41:24.6,41:29.6,"Manko przecież tam leży, leży trawa cytrynowa.","But after all, there it is, there is lemongrass lying there.",confusion,surprise,mild,"Man, there's a statue in Manhattan, and there's a pile of scooter."
41:29.6,41:31.6,"Leszek, Adam, zapraszam do nas.","Leszek, Adam, I invite you to us.",welcoming,happiness,mild,"Adam, let's get a look at us."
41:31.6,41:37.6,"Leszek odgadł zaledwie jeden produkt, Adam nie poznał żadnego. Czy obaj pożegnają się z programem?","Leszek guessed only one product, Adam didn't recognize any. Will both of them say goodbye to the show?",uncertainty,fear,mild,"They're both gonna meet the product, and they're both gonna be good at the product."
41:37.6,41:46.6,"Ta konkurencja pokazała, że dziewczyny były od was znacznie lepsze. One mają się czym chwalić, a wy niestety nie.","This competition showed that the girls were much better than you. They have something to boast about, and unfortunately you do not.",disappointment,sadness,moderate,"That girl's got a lot better than that, unfortunately, and unfortunately, they're gonna have to show you guys what they're doing."
41:46.6,41:55.6,"Leszek, odgadłeś jeden składnik, a ty, Adam, żadnego. To jest po prostu nie do wymyślenia sobie taki scenariusz.","Leszek, you guessed one ingredient, and you, Adam, none. It's just impossible to imagine such a scenario.",bewilderment,surprise,moderate,"It's just one thing you've done, Adam, and it's just one thing you've done, and it's just a textbook, and it's not one thing you're wearing."
41:55.6,42:00.6,Myśmy się tego absolutnie nie spodziewali. To duży szok dla nas.,We absolutely did not expect this. This is a big shock for us.,shock,surprise,intense,"We're not expected to have a big deal with us, and we're gonna be expecting this."
42:00.6,42:10.6,Kuchnia MasterChefa opuści Adam.,Adam will leave the MasterChef kitchen.,resignation,sadness,moderate,"Adam's MCCOCO is leaving a state-songwriter, and he's going to be leaving."
42:16.6,42:27.6,"Adam, ja wiem, że ty umiesz gotować. Ja wiem, że ty masz olbrzymią wiedzę, ale takie są zasady tej gry.","Adam, I know that you can cook. I know that you have enormous knowledge, but these are the rules of this game.",resignation,sadness,mild,"I know you're the one who's got a great sense of humor, but I know that you've got the rules, and I know that you're a great player."
42:27.6,42:35.6,"Życzę ci powodzenia i radości z gotowania nie tylko ryb i owoców morza, ale również kurczaków.","I wish you good luck and joy in cooking not only fish and seafood, but also chicken.",encouragement,happiness,mild,"I'm living in the sea, and I'm not only gonna hold up with the fish, but I'm happy to have you."
42:35.6,42:45.6,Odłóż fartucha na swoje stanowisko.,Put the apron back in your place.,command,neutral,neutral,Put your position on the farm.
42:45.6,42:51.6,Po prostu źle trafiłem i tyle. Zabawa idzie dalej. Ja też mam swoje zajęcie.,"I just had bad luck, that's all. The fun goes on. I also have my own thing to do.",resignation,sadness,mild,"I just got the wrong way to work, and I'm going to get my job, too."
42:51.6,42:56.6,"Myślę, że ktoś mnie zauważy po tym programie i może jakąś inną szansę dostanę.",I think someone will notice me after this show and maybe I'll get another chance.,hope,happiness,moderate,"I think someone's gonna notice why I'm gonna have a chance to look at that, and I'm gonna get a chance."
42:56.6,43:04.6,"Na chwilę obecną wracam do Londynu, a mam nadzieję, że szybko wrócę do Polski.","For now, I'm going back to London, and I hope I'll return to Poland soon.",longing,sadness,mild,"I hope I'm back in London for a minute, and I hope I'm back to London."
43:04.6,43:13.6,"Jakbym brał udział, to ja bym grał tego pasternaka na dzień dobry, no to bym upadł dzisiaj.","If I were participating, I would play that Pasternak right away, well, then I would have failed today.",resignation,sadness,mild,"It's like I'm gonna play a good day, and I'm gonna try to play a part of it."
43:13.6,43:16.6,"Ale fajnie, że jestem.",But it's nice that I'm here.,contentment,happiness,mild,But I'm pretty good at that.
43:16.6,43:21.6,Już za tydzień dzisiaj zrobimy wam warsztaty z mistrzem kuchni.,"In just a week today, we will do a workshop with a master chef for you.",anticipation,happiness,moderate,"We're gonna make you a table in the kitchen room this week, and we're gonna make you a reservation."
43:21.6,43:25.6,No i się nie zawiodłam. Na to czekam.,And I was not disappointed. This is what I'm waiting for.,satisfaction,happiness,moderate,"I'm not waiting for this, and I'm gonna wait for you."
43:25.6,43:31.6,"Magda Gessler pokaże wam swoje popisowe danie, a waszym zadaniem będzie odtworzenie go w jak najlepszy sposób.","Magda Gessler will show you her signature dish, and your task will be to recreate it in the best possible way.",anticipation,neutral,mild,"I'm gonna show you how to do your best, and I'm gonna show you the best way to do it."
43:31.6,43:35.6,Bardzo ważną rzeczą jest temperatura tego farszu.,A very important thing is the temperature of this filling.,attentiveness,neutral,neutral,A very important thing about this farm is important.
43:35.6,43:38.6,"Nie rzucę w ciebie, obiecuję.","I won't throw it at you, I promise.",reassurance,happiness,mild,"I promise you, I promise you, I won't let go."
43:38.6,43:41.6,"To tu, to tu. Na co czekasz?","Here, here. What are you waiting for?",impatience,anger,moderate,What are you waiting for?
43:41.6,43:42.6,No nie ma czasu.,"Well, there is no time.",impatience,sadness,moderate,"Well, there's no time for that."
43:42.6,43:44.6,Czas szybko leci.,Time flies quickly.,nostalgia,sadness,mild,It's time to get out of here fast enough.
43:44.6,43:47.6,"Czuję, że będziemy mieli niespodziankę dzisiaj następnej.",I feel that we will have a surprise today or next time.,anticipation,surprise,mild,I feel like we're gonna have a surprise tonight.
43:47.6,43:48.6,Przeprawiłeś?,Did you cross?,curiosity,neutral,mild,"You've travelled to a stranger, you know?"
43:48.6,43:50.6,Jeszcze nie.,Not yet.,patience,neutral,neutral,It's not like we're in the middle of the game.
43:50.6,43:51.6,"Kurczę, zapomniałem.","Damn, I forgot.",frustration,sadness,mild,"Oh, my God, I forgot that I forgot to be lost."
43:51.6,43:54.6,To będzie po prostu poezja.,It will simply be poetry.,anticipation,happiness,mild,"It's just gonna be poetry, and it's gonna be poetry."
43:54.6,43:56.6,Takich rzeczy się nie podaje ludziom.,You don't give such things to people.,disapproval,disgust,moderate,"That's what the people are doing, and it's not the same thing."
43:56.6,43:59.6,"To ciasto jest tak twarde, ja go nie chcę próbować.","This cake is so hard, I don't want to try it.",aversion,disgust,moderate,"It's hard to try, and I want to try to try and try to try it."
43:59.6,44:02.6,"Jak ci powiedzisz prawda, to ja już nie mam siły.","If I tell you the truth, I just don't have the strength anymore.",exhaustion,sadness,moderate,"If you say yes, I have no power to tell you."
